deviation,ICANTEN_ID,ICSCHEME_ID,ECHLOC_ID,ELMTYPE_ID,ITB_ID,ITBTYPE_ID,PHASE_ID,DIVNAME_ID,LIMMAT_ID,DIVMAT_ID,WALMAT_ID,CONFIG_ID,AUXHEAT_ID,ITER_questionable,ind,TOK,TOK_ID,DIVNAME,LCUPDATE,DATE,SHOT,TIME,TIME_ID,T1,T2,AUXHEAT,PHASE,HYBRID,ITB,ITBTYPE,ELMTYPE,ELMFREQ,ELMMAX,ELMDUR,ELMINT,OLTIME,LHTIME,TPI,ISEQ,MEFF,PGASA,PGASZ,BGASA,BGASZ,BGASA2,BGASZ2,PELLET,FUELRATE,XGASZ,XGASA,CONFIG,RGEO,RMAG,AMIN,AAREA,KAPPA,KAPPAA,KAREA,DELTA,DELTAU,DELTAL,INDENT,AREA,VOL,SEPLIM,XPLIM,WALMAT,DIVMAT,LIMMAT,EVAP,DALFMP,DALFDV,IGRADB,BT,IEML,PREMAG,IP,VSURF,Q95,SH95,BEILI2,BEIMHD,BEPMHD,BETMHD,BEPDIA,BMHDMDIA,TAUCR,FBS,RHOQ2,RHOINV,NEL,NELFORM,DNELDT,NEV,NE0,NE0TSC,ZEFF,ZEFFNEO,PRAD,POHM,ENBI,PINJ,BSOURCE,PINJ2,BSOURCE2,COCTR,PNBI,PFLOSS,ECHFREQ,ECHMODE,ECHLOC,PECRHC,PECRH,ICFREQ,ICSCHEME,ICANTEN,PICRHC,PICRH,PALPHA,DWDIA,DWDIAPAR,DWMHD,DWHC,TEV,TE0,TE0TSC,TIV,TI0,TICX0,WDIA,WMHD,WKIN,WEKIN,WIKIN,WROT,WFPER,WFPAR,WFFORM,WFANI,WFICRH,WFICRHP,WFICFORM,ICFORM,WFANIIC,TAUDIA,TAUMHD,TAUTH1,TAUTH2,WTOT,WTH,PL,PLTH,TAUTOT,TAUTH,TAUC92,TAUC93,H89,HITER96L,H93,HITER92Y,HEPS97,HIPB98Y,HIPB98Y1,HIPB98Y2,HIPB98Y3,HIPB98Y4,OMGAIMP0,OMGAIMPH,OMGAM0,OMGAMH,SPIN,TORQ,TORQBM,TORQIN,VTOR0,VTORV,VTORIMP,STANDARD,SELDB1,SELDB2,SELDB2X,IAEA92,DB2P5,DB2P8,DB3IS,DB3V5,IAE2000N,IAE2000X,HMWS2003,IAE2004S,IAE2004I,DB3DONLY,HMWS2005,OJK2006,SELDB3,SELDB3X,SELDB4,STDDB4V5,NEGW,NEL/NEGW,NUSTAREAV,QCYL,NUSTARECYL,RHOSTAR,BETATHT,TI0/TE0,BETAN,EPS
dev,1,1,1,7,1,1,8,7,1,4,3,3,2,0,12276,NSTX,19,NONAME,20061220,20050518,115872,0.55,550,0.4,0.7,NB,HSELMH,NO,UNKNOWN,NA,TYPE-V,120.0,0.1198,,,0.06,0.125,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8458,1.029,0.6231,0.6047436554,2.142,2.01764717,1.87285317,0.6456,0.3754,0.6456,0.0,2.461,12.14,0.03755,0.1902,C,C,NONE,NONE,1.29,0.6025,-1,0.4398,0.0,NO,0.7445999999999999,0.2636,9.706,11.26,1.499,,1.091,0.1235,1.15,,5.99679259,,,0.2640042,4.652,0,1.525e18,3.863e19,6.171e19,6.171e19,1.5,,69790.0,55370.0,89680.0,4.226e6,453817,0.0,0,1.0,4.193e6,966000.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,22260.0,,100300.0,0,562.3,1022.0,1022.0,596.6,1144.0,,188600.0,179000.0,147400.0,72780.0,74620.0,,21810.0,13390.0,35210.0,0.6196,0,0,0.0,0,0.0,0.04462,0.04315,0.04632,0.04519,217600.0,147400.0,4.148e6,3.182,0.05245,0.04664,1.0,1.0,2.47662791,2.47633431,2.28831568,1.55260729,1.84504341,1.55328221,1.44429293,1.30401379,1.26916029,1.54357461,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.64808338,0.71780887,0.39868495,3.78781855,0.20745192,0.01249938,0.04586685,1.1193737769,4.5452408582,0.736698983211161
dev,1,1,1,7,1,1,5,7,1,4,3,3,2,0,12280,NSTX,19,NONAME,20061220,20050602,116049,0.49,490,0.34,0.64,NB,HSELM,NO,UNKNOWN,NA,TYPE-V,200.0,0.06728,,,0.08,0.14,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8304,0.9897,0.5785,0.5677005316,2.323,2.23707066,2.08362899,0.6796,0.4355,0.6796,0.0,2.352,11.43,0.06679,0.2082,C,C,NONE,NONE,1.08,0.69,-1,0.4396,0.0,NO,0.9882,0.296,7.856,11.58,1.405,,1.1,0.2091,1.067,,6.95847707,,,0.34881647,7.25,0,-2.656e19,6.86e19,8.384e19,8.384e19,1.595,,490500.0,231800.0,92980.0,6.588e6,453817,0.0,0,1.0,6.576e6,1.433e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-48990.0,,-93840.0,0,729.7,1113.0,1113.0,830.9,1250.0,,286800.0,295800.0,271900.0,140300.0,131500.0,,32100.0,15850.0,47950.0,0.6695,0,0,0.0,0,0.0,0.04183,0.04286,0.04971,0.04532,364300.0,271900.0,6.902e6,5.468999999999999,0.05278,0.05097,1.0,1.0,2.42703895,2.50951172,2.4045379,1.61251302,1.82192772,1.50363989,1.41686296,1.3077083,1.30525495,1.62292364,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.97601556,0.74281603,0.33949168,2.86683714,0.15534597,0.01534365,0.09227098,1.1230907457,5.3810896843,0.6966522157996147
dev,1,1,1,7,1,1,5,7,1,4,3,3,2,0,12281,NSTX,19,NONAME,20061220,20050606,116137,0.51,510,0.36,0.66,NB,HSELM,NO,UNKNOWN,NA,TYPE-V,500.0,0.06515,,,0.08,0.19,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8368,0.9945,0.5939,0.5792476506,2.2,2.09277823,1.94983668,0.6488,0.435,0.6488,0.0,2.319,11.36,0.0578,0.2388,C,C,NONE,NONE,1.205,0.6725,-1,0.4395,0.0,NO,0.8888999999999999,0.3885,7.973,10.97,1.3,,0.955,0.1557,0.9545,,4.80570686,,,0.32865193,6.538,0,1.238e20,6.082e19,7.569e19,7.569e19,1.881,,606400.0,268000.0,89630.0,4.295e6,453817,0.0,0,1.0,4.287e6,427300.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-2971.0,,-9354.0,0,567.5,1108.0,1108.0,587.1,931.1,,215200.0,215300.0,183100.0,99490.0,83650.0,,21900.0,12210.0,34110.0,0.6421,0,0,0.0,0,0.0,0.04721,0.04717,0.04427,0.0438,254300.0,183100.0,4.564e6,4.137,0.05571,0.04118,1.0,1.0,2.32657555,1.95022509,1.87980415,1.26249596,1.44776861,1.19869532,1.1241879,1.02958311,1.01860247,1.25557155,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.8432859,0.77530052,0.58952384,3.04273274,0.23921291,0.01318342,0.06180365,0.8403429603,4.5720177843,0.7097275334608031
dev,1,1,1,7,1,1,5,7,1,4,3,3,2,0,12282,NSTX,19,NONAME,20061220,20050606,116141,0.48,480,0.33,0.63,NB,HSELM,NO,UNKNOWN,NA,TYPE-V,300.0,0.08816,,,0.08,0.2,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8299,0.9813,0.5735,0.5629778122,2.33,2.24527868,2.11026057,0.6443,0.3801,0.6443,0.0,2.32,11.37,0.07124,0.2183,C,C,NONE,NONE,1.515,0.61,-1,0.4396,0.0,NO,0.8892,0.3078,7.851,10.66,1.364,,1.017,0.1599,1.006,,6.01769711,,,0.3175587,6.545,0,7.976e19,6.158e19,7.32e19,7.32e19,1.564,,483800.0,239600.0,89630.0,4.302e6,453817,0.0,0,1.0,4.298e6,453800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,137000.0,,69620.0,0,598.3,1182.0,1182.0,642.9,1062.0,,222500.0,225100.0,194500.0,102600.0,91970.0,,21460.0,12920.0,34370.0,0.6243,0,0,0.0,0,0.0,0.05057,0.05037,0.04846,0.0475,267000.0,194500.0,4.468e6,4.015,0.05975,0.04762,1.0,1.0,2.44746965,2.15425178,2.07465652,1.3980684,1.59018168,1.33715092,1.24276939,1.13102437,1.12247702,1.38639106,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.89303276,0.73289585,0.44956762,3.14902413,0.23058937,0.01401477,0.0669993,0.8984771574,4.533567807,0.6910471141101338
dev,1,1,1,3,1,1,4,7,1,4,3,3,2,0,12283,NSTX,19,NONAME,20061220,20050606,116143,0.68,680,0.53,0.83,NB,HGELM,NO,UNKNOWN,NA,TYPE-I,300.0,0.1353,,,0.08,0.18,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8612,1.021,0.5788,0.5641898218,2.322,2.20624776,2.06321757,0.6752,0.373,0.6752,0.0,2.322,11.75,0.09733,0.1921,C,C,NONE,NONE,2.43,0.81,-1,0.4395,0.0,NO,0.8834,0.2343,7.307,9.824,1.472,,1.141,0.1892,1.122,,8.15009834,,,0.3233629,7.372,0,1.495e20,6.804e19,7.352e19,7.352e19,1.709,,525800.0,142400.0,89660.0,6.29e6,453817,0.0,0,1.0,6.311e6,1.713e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-66460.0,,-192200.0,0,603.6,1091.0,1091.0,694.6,1188.0,,251500.0,255600.0,234200.0,120600.0,113600.0,,26060.0,11520.0,37580.0,0.6934,0,0,0.0,0,0.0,0.03857,0.03847,0.0475,0.04422,288800.0,234200.0,6.645e6,4.9319999999999995,0.04346,0.04936,1.0,1.0,2.06149552,2.32791679,2.27784442,1.49999881,1.6940794,1.42028458,1.3455072,1.24492333,1.2303984,1.52979934,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.8834,0.83450306,0.54645449,3.09250074,0.27065287,0.01395098,0.07662323,1.0889092576,5.4481761286,0.672085462145843
dev,1,1,1,7,1,1,5,7,1,4,3,3,2,0,12284,NSTX,19,NONAME,20061220,20050607,116157,0.57,570,0.42,0.72,NB,HSELM,NO,UNKNOWN,NA,TYPE-V,500.0,0.07002,,,0.09,0.12,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8415,1.008,0.5688,0.5570958371,2.361,2.26482816,2.11384561,0.7141,0.4038,0.7141,0.0,2.302,11.36,0.08763,0.1972,C,C,NONE,NONE,0.785,0.51,-1,0.4397,0.0,NO,0.8911,0.2575,8.139,9.487,1.431,,1.129,0.1811,1.112,,7.30932129,,,0.32071111,7.146,0,1.217e20,6.313e19,8.4e19,8.4e19,1.913,,523900.0,190500.0,89630.0,6.198e6,453817,0.0,0,1.0,6.224e6,1.19e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,879400.0,,523900.0,0,671.7,1065.0,1065.0,779.3,1393.0,,244300.0,248000.0,233100.0,122600.0,110500.0,,27350.0,14610.0,41970.0,0.6518,0,0,0.0,0,0.0,0.04413,0.0421,0.04958,0.04382,310300.0,233100.0,5.891e6,4.701,0.05267,0.05019,1.0,1.0,2.40063265,2.36971881,2.30428625,1.53203216,1.72853531,1.45326283,1.3698875,1.25940851,1.24968033,1.55058908,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.91393879,0.78189044,0.5189105,3.11807094,0.20783679,0.01496887,0.0794099,1.3079812207,5.0828589716,0.6759358288770053
dev,1,1,1,7,1,1,5,7,1,4,3,3,2,0,12285,NSTX,19,NONAME,20061220,20050607,116166,0.51,510,0.36,0.66,NB,HSELM,NO,UNKNOWN,NA,TYPE-V,120.0,0.04941,,,0.08,0.14,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8347,0.9995,0.5758,0.5659058061,2.298,2.21969662,2.07590535,0.6819,0.445,0.6819,0.0,2.312,11.34,0.07377,0.2243,C,C,NONE,NONE,1.065,0.8075,-1,0.4394,0.0,NO,0.8976999999999999,0.1168,8.048,10.86,1.517,,1.192,0.1942,1.158,,16.1024707,,,0.32756917,6.459,0,7.0e19,5.888e19,7.844e19,7.844e19,1.559,,394000.0,143200.0,89650.0,6.226e6,453817,0.0,0,1.0,6.217e6,1.639e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-89370.0,,18010.0,0,681.4,1031.0,1031.0,814.4,1245.0,,261700.0,269400.0,226900.0,112900.0,113900.0,,32500.0,16260.0,48760.0,0.6665,0,0,0.0,0,0.0,0.04057,0.04248,0.04823,0.04691,319100.0,226900.0,6.343e6,4.704,0.05031,0.04599,1.0,1.0,2.43614061,2.32237648,2.2078033,1.48875564,1.70185288,1.41943789,1.32802068,1.21735797,1.20740309,1.4942713,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.8922641,0.72388881,0.35416385,3.05279038,0.17234438,0.01490345,0.07823574,1.2075654704,5.4733058019,0.6898286809632203
dev,1,1,1,3,1,1,4,7,1,4,3,3,2,0,12286,NSTX,19,NONAME,20061220,20050607,116167,0.7,700,0.55,0.85,NB,HGELM,NO,UNKNOWN,NA,TYPE-I,80.0,0.1245,,,0.1,0.16,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8652,1.028,0.5821,0.5679354213,2.327,2.21512232,2.07193297,0.6984,0.3778,0.6984,0.0,2.358,11.99,0.09805,0.1787,C,C,NONE,NONE,2.1,0.62,-1,0.4397,0.0,NO,0.8995,0.2622,7.309,9.165,1.437,,1.109,0.1871,1.095,,7.45004185,,,0.32571229,7.403,0,7.014e18,6.514e19,7.743e19,7.743e19,1.644,,453400.0,160600.0,89610.0,6.29e6,453817,0.0,0,1.0,6.266e6,1.65e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-62450.0,,99700.0,0,624.6,1142.0,1142.0,709.0,1216.0,,252500.0,255800.0,242200.0,125100.0,117100.0,,27020.0,12060.0,39080.0,0.6914,0,0,0.0,0,0.0,0.03891,0.04043,0.05179,0.04635,296800.0,242200.0,6.327e6,4.677,0.04692,0.04967,1.0,1.0,2.1197778,2.18946272,2.14753192,1.41625951,1.59799931,1.34147573,1.26749295,1.17010354,1.15654895,1.43842394,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.88767451,0.83397686,0.49518854,3.07019421,0.25305018,0.01410472,0.07774415,1.0647985989,5.3238607145,0.672792417938049
dev,1,1,1,7,1,1,5,7,1,4,3,3,2,0,12287,NSTX,19,NONAME,20061220,20050607,116173,0.68,680,0.53,0.83,NB,HSELM,NO,UNKNOWN,NA,TYPE-V,300.0,0.07533,,,0.09,0.12,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8621,1.027,0.5735,0.562630455,2.355,2.26657011,2.11362766,0.7284,0.4364,0.7284,0.0,2.342,11.83,0.1035,0.1877,C,C,NONE,NONE,1.255,0.7175,-1,0.4394,0.0,NO,0.8966,0.1455,7.681,10.02,1.53,,1.232,0.2078,1.221,,13.3342044,,,0.3268224,7.365,0,4.663e19,6.422e19,8.669e19,8.669e19,1.902,,465100.0,125900.0,94270.0,7.082e6,453817,0.0,0,1.0,7.068e6,1.57e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-492100.0,,-312900.0,0,686.6,1151.0,1151.0,773.6,1122.0,,279300.0,281700.0,253100.0,132800.0,120300.0,,32340.0,15830.0,48180.0,0.6713,0,0,0.0,0,0.0,0.03633,0.03752,0.04262,0.03933,329500.0,253100.0,7.507e6,5.936999999999999,0.04389,0.04652,1.0,1.0,2.17330004,2.44902942,2.36418107,1.55623344,1.75804883,1.47012101,1.39282535,1.29624044,1.28257871,1.60012125,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.90157686,0.81690207,0.50406954,3.0597658,0.21114479,0.01502021,0.08311343,0.9748045178,5.8403689516,0.6652360515021459
dev,1,1,1,7,1,1,5,7,1,4,3,3,2,0,12288,NSTX,19,NONAME,20061220,20050608,116191,0.44,440,0.29,0.59,NB,HSELM,NO,UNKNOWN,NA,TYPE-V,500.0,0.09491,,,0.09,0.18,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8378,1.013,0.592,0.5677494144,2.37,2.17980146,2.01179168,0.7021,0.7014,0.7021,0.0,2.4,11.66,0.06065,0.1908,C,C,NONE,NONE,1.005,0.6825,1,0.4396,0.0,NO,0.8976999999999999,0.3196,8.975,9.853,1.414,,1.068,0.1583,1.067,,5.90661321,,,0.29510455,6.3069999999999995,0,-1.972e19,5.754e19,7.32e19,7.32e19,1.868,,620200.0,219500.0,94380.0,6.932e6,453817,0.0,0,1.0,6.906e6,916100.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,133100.0,,355800.0,0,586.7,993.9,993.9,665.8,1108.0,,224100.0,224400.0,187500.0,97130.0,90350.0,,35540.0,17300.0,52840.0,0.6727,0,0,0.0,0,0.0,0.03205,0.03315,0.03203,0.02931,269700.0,187500.0,6.77e6,5.854,0.03984,0.03227,1.0,1.0,1.9420614,1.88210507,1.75733619,1.16843561,1.3374179,1.11643145,1.08682687,1.00624756,0.99571492,1.23263171,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.88647875,0.71146657,0.60055315,3.38862957,0.24276955,0.01344455,0.0590294,1.1148002817,4.589116471,0.7066125566961088
dev,1,1,1,8,1,1,4,7,1,4,3,3,2,0,12289,NSTX,19,NONAME,20061220,20050608,116192,0.5,500,0.35,0.65,NB,HGELM,NO,UNKNOWN,NA,TYPE-1+5,120.0,0.1361,,,0.08,0.14,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8339,1.005,0.5885,0.5668012761,2.371,2.19937293,2.03654279,0.6914,0.6914,0.6853,0.0,2.393,11.61,0.06028,0.2016,C,C,NONE,NONE,0.92,0.72,1,0.4397,0.0,NO,0.8959999999999999,0.2862,8.817,10.85,1.466,,1.116,0.1665,1.126,,6.55278737,,,0.29639232,6.696,0,-8.213e19,6.026e19,7.89e19,7.89e19,1.718,,800300.0,236900.0,94410.0,6.717e6,453817,0.0,0,1.0,6.733e6,795200.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,307700.0,,46290.0,0,571.1,979.4,979.4,664.2,1130.0,,239100.0,237100.0,191200.0,99750.0,91420.0,,33380.0,16740.0,50130.0,0.666,0,0,0.0,0,0.0,0.03588,0.03424,0.03119,0.03051,270800.0,191200.0,6.924e6,6.129,0.0391,0.03093,1.0,1.0,1.93284897,1.8396158,1.73644774,1.14630848,1.30430699,1.08647895,1.04867573,0.97342872,0.96462536,1.19525803,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.88776264,0.75425566,0.60507249,3.3739066,0.26954201,0.01334046,0.06114361,1.1537676128,4.8084949135,0.705720110324979
dev,1,1,1,7,1,1,5,7,1,4,3,3,2,0,12290,NSTX,19,NONAME,20061220,20050613,116278,0.51,510,0.36,0.66,NB,HSELM,NO,UNKNOWN,NA,TYPE-V,300.0,0.1055,,,0.06,0.125,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8592,1.008,0.5986,0.565099806,2.478,2.20839528,2.02891387,0.735,0.7119,0.735,0.0,2.486,12.33,0.07546,0.1032,C,C,NONE,NONE,1.14,0.915,1,0.4397,0.0,NO,1.283,0.5427,6.003,8.347,1.091,,0.756,0.2218,0.7565,,5.09841079,,,0.39194342,7.773,0,1.004e20,7.129e19,8.717e19,8.717e19,1.5,,535600.0,568100.0,96680.0,6.957e6,453817,0.0,0,1.0,6.949e6,587800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,248800.0,,-100300.0,0,608.7,1405.0,1405.0,650.9,1171.0,,316500.0,316300.0,250000.0,131400.0,118700.0,,36060.0,16260.0,52310.0,0.6893,0,0,0.0,0,0.0,0.04354,0.04152,0.03557,0.03755,353000.0,250000.0,7.617e6,7.029,0.04634,0.03648,1.0,1.0,1.6379633,1.47194212,1.37536312,0.92986266,1.04032059,0.85265943,0.86767636,0.80987465,0.81454473,1.02587344,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,11111100,0,1,1.27887128,0.60780159,0.38593393,2.55138868,0.21870564,0.01354023,0.07175839,0.8334519573,4.5501746186,0.6966945996275605
dev,1,1,1,8,1,1,4,7,1,4,3,3,2,0,12291,NSTX,19,NONAME,20061220,20050613,116300,0.93,930,0.78,1.08,NB,HGELM,NO,UNKNOWN,NA,TYPE-1+5,300.0,0.1333,,,0.06,0.1,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8542,1.035,0.5787,0.5686422794,2.335,2.25453422,2.10563723,0.7042,0.361,0.7042,0.0,2.372,11.89,0.09045,0.165,C,C,NONE,NONE,2.35,0.5375,-1,0.4398,0.0,NO,0.7396999999999999,0.1437,9.609,10.53,1.792,,1.455,0.164,1.43,,11.0365196,,,0.26595214,6.899,0,2.439e19,5.839e19,9.017e19,9.017e19,1.665,,372200.0,81230.0,89780.0,6.209e6,453817,0.0,0,1.0,6.223e6,1.211e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,476700.0,,93850.0,0,592.4,889.6,889.6,680.8,980.3,,224100.0,228000.0,208500.0,108600.0,99920.0,,24050.0,11980.0,36020.0,0.6675,0,0,0.0,0,0.0,0.03845,0.03672,0.04171,0.03841,278600.0,208500.0,6.21e6,4.999,0.04485,0.04226,1.0,1.0,2.42423161,2.48010952,2.43029775,1.56776359,1.78038164,1.51221151,1.40269757,1.29802939,1.27203231,1.5712106,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.72816168,0.94745442,0.66697214,3.76007507,0.31350305,0.0138139,0.0683214,1.1019559353,5.642829612,0.6774760009365488
dev,1,1,1,8,1,1,4,7,1,4,3,3,2,0,12292,NSTX,19,NONAME,20061220,20050614,116313,0.9,900,0.75,1.05,NB,HGELM,YES,UNKNOWN,NA,TYPE-1+5,450.0,0.1024,,,0.06,0.08,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8603,1.043,0.5722,0.5615794658,2.383,2.29535251,2.14207346,0.7362,0.3173,0.7362,0.0,2.361,11.91,0.103,0.1444,C,C,NONE,NONE,1.34,0.5475,-1,0.4396,0.0,NO,0.7392,0.1186,9.562,10.02,1.802,,1.484,0.1692,1.414,,13.4586319,,,0.2646228,7.084,0,8.154e19,5.652e19,8.988e19,8.988e19,1.661,,,203100.0,89790.0,6.184e6,453817,0.0,0,1.0,6.159e6,855500.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-802900.0,,86460.0,0,565.1,892.3,892.3,646.7,971.4,,221300.0,232300.0,193200.0,101600.0,91550.0,,25460.0,12000.0,37460.0,0.6796,0,0,0.0,0,0.0,0.03089,0.03701,0.03564,0.03594,256700.0,193200.0,6.276e6,5.420999999999999,0.0409,0.03741,1.0,1.0,2.18431465,2.2445141,2.20027096,1.41280602,1.59817131,1.3626583,1.27349704,1.18292458,1.159254,1.43608961,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,1,1,0.74608793,0.94948594,0.77189853,3.77896386,0.36732,0.01365132,0.06305749,1.0886473159,5.7576324545,0.6651168197140533
dev,1,1,1,7,1,1,5,7,1,4,3,3,2,0,12293,NSTX,19,NONAME,20061220,20050614,116316,0.82,820,0.67,0.97,NB,HSELM,NO,UNKNOWN,NA,TYPE-V,400.0,0.1069,,,0.06,0.11,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8571,1.047,0.5822,0.5722785448,2.32,2.24159489,2.08730773,0.7307,0.3637,0.7307,0.0,2.387,11.97,0.08979,0.1669,C,C,NONE,NONE,1.545,0.525,-1,0.4112,0.0,NO,0.6878,0.05626,9.942,10.51,1.927,,1.587,0.1779,1.541,,26.3007214,,,0.26507705,6.216,0,4.489e19,5.425e19,8.186e19,8.186e19,1.779,,280900.0,45890.0,89720.0,6.149e6,453817,0.0,0,1.0,6.136e6,1.78e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-125800.0,,-70510.0,0,583.3,858.7,858.7,677.4,1081.0,,210000.0,216300.0,192600.0,99130.0,93500.0,,22120.0,11540.0,33660.0,0.6571,0,0,0.0,0,0.0,0.03329,0.0346,0.04307,0.04085,258600.0,192600.0,6.252e6,4.4719999999999995,0.04136,0.0429,1.0,1.0,2.43739415,2.5951507,2.56827167,1.63213457,1.89174627,1.60685021,1.49333814,1.37452014,1.33248514,1.66306218,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,0,1,0.66849434,0.9298508,0.68572608,3.77248802,0.2925222,0.01457264,0.07154854,1.2588797019,6.1921160012,0.6792672966981683
dev,1,1,1,7,1,1,5,7,1,4,3,3,2,0,12294,NSTX,19,NONAME,20061220,20050614,116318,0.95,950,0.8,1.1,NB,HSELM,YES,UNKNOWN,NA,TYPE-V,220.0,0.1399,,,0.06,0.09,0,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),0.8584,1.046,0.579,0.5685021635,2.346,2.26169346,2.1125288,0.7116,0.368,0.7116,0.0,2.382,12.0,0.09428,0.1632,C,C,NONE,NONE,1.7,0.5175,-1,0.4109,0.0,NO,0.6888,0.07679,9.525,10.33,1.877,,1.537,0.1755,1.598,,19.3264417,,,0.26399032,6.662,0,5.339e19,5.715e19,8.638e19,8.638e19,1.744,,,78350.0,87270.0,5.723e6,453817,0.0,0,1.0,5.684e6,1.153e6,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-1.312e6,,14500.0,0,571.4,881.1,881.1,644.9,923.1,,221400.0,213000.0,194800.0,101800.0,92960.0,,21120.0,11060.0,32180.0,0.6564,0,0,0.0,0,0.0,0.03129,0.03706,0.04238,0.03935,252500.0,194800.0,5.748e6,4.595,0.04393,0.04179,1.0,1.0,2.44839377,2.47891053,2.48747943,1.566053,1.80096035,1.53206753,1.4233097,1.31348194,1.27440402,1.59354257,,,,,,,,,,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1011111100,1,1,0.67838992,0.98203109,0.72660157,3.78801769,0.33138043,0.01451353,0.07235298,1.0476676881,6.0617592988,0.6745107176141658
